Datetime,WS0202,WS0203,WS0204,WS0205,WS0206,WS0207,WS0208
2020-08-26,15.0,,15.6,118.7,,13.2,15.1
2020-08-27,15.6,,,118.3,,,14.9
2020-08-28,16.1,71.5,15.1,117.1,50.6,12.9,
2020-08-29,,72.8,15.0,,49.2,12.6,14.7
2020-08-30,17.0,74.3,15.2,116.7,,13.1,
2020-08-31,17.2,75.6,,116.4,47.8,13.0,
2020-09-01,,76.5,15.0,115.9,,12.6,
2020-09-02,,,,112.5,47.9,12.6,16.7
2020-09-03,14.8,69.5,11.1,112.1,51.9,12.3,
2020-09-04,,68.5,,113.9,51.6,,
2020-09-05,,,,113.3,51.3,12.9,17.7
2020-09-06,15.3,69.7,,112.6,,13.3,17.9
2020-09-07,15.4,,,,50.6,,17.5
2020-09-08,,69.4,10.6,113.7,,,
2020-09-09,15.5,,10.6,114.7,49.7,13.1,17.6
2020-09-10,15.5,68.1,,,,13.4,
2020-09-11,15.4,68.1,,115.7,50.8,13.3,18.2
2020-09-12,15.7,68.1,,115.5,,,17.5
2020-09-13,,,10.1,,50.3,13.7,18.2
2020-09-14,14.6,,,119.4,,14.1,
2020-09-15,14.6,,,119.4,,13.4,17.8
2020-09-16,14.8,,10.7,118.7,53.6,13.0,
2020-09-17,14.6,66.5,10.9,119.7,53.9,13.5,
2020-09-18,14.7,66.7,10.8,,,13.2,
2020-09-19,,,10.4,,53.6,13.0,
2020-09-20,15.1,66.1,10.3,119.6,,,17.4
2020-09-21,15.1,65.5,10.3,119.9,53.2,13.6,
2020-09-22,,65.3,10.2,119.6,53.0,13.1,17.6
2020-09-23,14.8,,10.7,119.6,53.8,,17.2
2020-09-24,15.1,66.1,10.9,119.7,54.1,13.3,
2020-09-25,14.5,65.6,,,,13.4,17.1
2020-09-26,14.4,65.6,,120.9,54.9,,17.8
2020-09-27,,,,,54.1,13.4,17.6
2020-09-28,,65.3,10.0,120.9,54.1,,17.6
2020-09-29,14.4,,10.1,,54.4,13.6,17.3
2020-09-30,14.7,65.2,10.0,,54.4,13.4,
2020-10-01,,,10.0,,,,17.9
2020-10-02,,65.1,9.9,,55.0,13.7,17.7
2020-10-03,,63.1,9.6,,58.6,,18.3
2020-10-04,,63.0,9.8,120.9,62.6,,18.7
2020-10-05,13.3,63.1,,123.2,,14.7,19.5
2020-10-06,13.2,,9.8,127.1,,14.9,20.2
2020-10-07,13.0,64.0,10.1,128.3,,14.9,19.8
2020-10-08,,63.7,,123.9,,14.9,19.8
2020-10-09,13.2,64.0,,120.9,63.1,14.8,20.4
2020-10-10,,,9.7,120.6,64.3,14.8,
2020-10-11,13.5,64.1,9.7,,64.5,15.1,19.7
2020-10-12,,64.3,9.8,120.9,64.6,15.0,
2020-10-13,,,9.9,121.1,64.7,,20.0
2020-10-14,13.4,64.2,9.8,120.9,64.8,14.7,19.6
2020-10-15,,,9.8,120.8,64.3,14.8,19.7
2020-10-16,13.2,64.4,,121.1,64.7,14.7,20.0
2020-10-17,13.1,64.4,9.8,120.5,64.9,,
2020-10-18,13.0,64.4,9.8,120.4,65.3,,
2020-10-19,12.8,,9.8,,65.6,14.8,
2020-10-20,,64.8,9.6,,65.7,,18.8
2020-10-21,13.2,64.8,9.8,120.5,65.9,,19.3
2020-10-22,13.3,64.8,9.5,120.2,65.7,15.0,19.0
2020-10-23,,64.8,,,,,
2020-10-24,13.5,64.5,9.2,119.5,65.6,14.6,18.5
2020-10-25,13.2,64.7,9.3,119.6,65.5,,18.9
2020-10-26,13.4,64.8,9.3,119.2,65.2,15.0,
2020-10-27,,,9.0,,65.2,,18.2
2020-10-28,13.4,64.7,9.0,,64.9,,18.6
2020-10-29,13.5,,9.1,119.5,65.0,14.8,19.6
2020-10-30,13.4,,9.5,119.6,65.7,14.7,
2020-10-31,13.4,,9.0,119.3,65.8,14.9,19.7
2020-11-01,13.2,64.9,,119.5,65.6,15.0,19.8
2020-11-02,,,9.2,,,,19.5
2020-11-03,13.1,65.2,,119.5,66.0,,
2020-11-04,13.4,65.5,,,66.0,,18.7
2020-11-05,,,,,66.1,,18.8
2020-11-06,13.4,,,118.5,66.2,,18.8
2020-11-07,13.7,,,,,14.2,17.9
2020-11-08,14.0,65.8,8.3,116.5,65.8,,
2020-11-09,14.5,65.4,,116.2,65.6,,16.6
2020-11-10,14.5,65.4,8.2,116.0,,,
2020-11-11,14.8,65.1,,,66.0,,16.8
2020-11-12,,65.2,,116.2,,13.2,
2020-11-13,14.9,65.1,,114.5,65.7,,17.0
2020-11-14,15.2,,8.7,,65.6,,16.8
2020-11-15,15.0,66.1,8.6,112.6,,12.9,
2020-11-16,,66.1,,112.3,65.0,,
2020-11-17,15.2,66.1,9.1,112.7,,,17.7
2020-11-18,14.8,66.1,9.1,113.1,66.0,13.6,18.0
2020-11-19,14.1,65.8,,114.5,66.2,14.5,
2020-11-20,14.9,65.8,9.3,114.2,66.7,14.1,
2020-11-21,15.2,65.7,,,67.2,13.7,18.0
2020-11-22,15.0,65.6,9.3,114.5,67.4,13.7,18.1
2020-11-23,13.4,,,115.1,67.6,13.9,18.2
2020-11-24,14.8,65.6,9.6,113.9,65.8,,18.4
2020-11-25,,,,113.3,,13.7,
2020-11-26,13.8,65.9,9.5,,65.7,13.8,
2020-11-27,14.8,65.8,9.6,112.9,66.0,,18.1
2020-11-28,13.7,,9.6,114.6,,14.0,
2020-11-29,14.0,,,119.5,,14.3,
2020-11-30,,66.1,9.6,120.1,68.5,14.1,
2020-12-01,13.9,66.1,9.8,,68.6,13.8,18.5
2020-12-02,,,9.2,120.0,70.5,,17.4
2020-12-03,13.9,66.1,9.9,120.3,68.1,13.8,17.5
2020-12-04,14.0,66.1,9.5,,70.1,13.6,
2020-12-05,14.2,,,,70.8,13.2,17.4
2020-12-06,13.9,,9.3,120.0,70.8,13.5,17.5
2020-12-07,13.9,66.1,,120.4,,13.6,17.7
2020-12-08,14.0,66.1,,120.0,70.5,13.2,
2020-12-09,13.8,,9.3,120.3,71.0,13.6,17.6
2020-12-10,,66.1,9.4,,70.9,13.5,
2020-12-11,,66.1,9.4,120.3,70.8,,17.7
2020-12-12,14.0,,9.4,120.2,71.0,13.4,
2020-12-13,14.0,66.3,9.3,120.1,71.3,13.4,17.5
2020-12-14,14.2,,9.4,120.8,71.7,13.1,17.7
2020-12-15,,,9.4,120.6,71.5,12.8,17.3
2020-12-16,14.4,,9.4,120.4,71.0,,17.2
2020-12-17,,66.1,9.3,,71.1,12.6,17.0
2020-12-18,14.2,66.2,9.4,119.7,,,17.0
2020-12-19,14.2,66.1,9.3,,,12.5,17.1
2020-12-20,14.1,,9.5,120.0,,12.5,
2020-12-21,14.4,66.9,9.2,119.4,72.5,12.5,16.5
2020-12-22,14.3,67.0,9.4,,,,16.5
2020-12-23,14.2,67.0,9.5,119.6,72.8,,16.8
2020-12-24,14.3,67.0,9.5,119.5,72.4,,16.7
2020-12-25,,,,119.5,,,16.9
2020-12-26,14.1,67.0,9.8,,72.8,12.8,
2020-12-27,14.2,,9.4,,72.7,,
2020-12-28,14.2,,8.9,119.2,72.6,12.6,16.9
2020-12-29,,,,,72.7,,17.0
2020-12-30,,,,119.6,,,
2020-12-31,14.3,67.0,9.3,119.3,72.6,,16.7
2021-01-01,,67.0,9.4,,,13.6,16.9
2021-01-02,14.0,67.0,9.5,119.3,,13.9,
2021-01-03,14.0,67.0,9.6,,72.9,13.9,16.8
2021-01-04,,67.0,,119.3,73.2,,16.8
2021-01-05,,,8.8,119.3,73.2,13.8,16.8
2021-01-06,14.2,66.6,8.6,,74.1,13.6,16.6
2021-01-07,14.2,67.0,8.8,119.5,74.0,13.4,
2021-01-08,,,9.3,119.1,73.2,,
2021-01-09,14.1,67.0,,118.6,74.1,12.9,
2021-01-10,13.9,67.0,9.7,118.7,74.1,,
2021-01-11,,,9.4,118.3,74.0,,
2021-01-12,13.9,67.0,9.4,118.3,74.6,12.9,16.1
2021-01-13,,67.0,9.5,118.2,75.0,12.8,
2021-01-14,14.1,67.0,,118.1,74.9,12.8,16.0
2021-01-15,14.1,67.0,,,,12.7,
2021-01-16,14.2,,,118.2,75.2,,16.5
2021-01-17,14.2,67.0,,117.3,75.1,,16.7
2021-01-18,,67.3,9.3,117.1,,,16.0
2021-01-19,,67.3,,117.0,,12.3,
2021-01-20,,67.5,,117.1,,12.5,
2021-01-21,14.1,67.5,,117.6,,12.5,16.7
2021-01-22,14.2,67.4,9.3,,,,16.7
2021-01-23,14.4,67.2,,116.9,75.5,12.3,16.5
2021-01-24,,67.0,,116.2,74.9,12.3,16.5
2021-01-25,14.0,67.1,9.5,116.6,75.7,13.1,16.7
2021-01-26,13.9,67.0,,,76.1,13.9,
2021-01-27,14.0,67.0,,117.6,75.7,14.1,16.7
2021-01-28,13.7,67.2,9.1,117.5,,14.1,16.8
2021-01-29,14.2,67.3,8.8,,75.9,,
2021-01-30,,67.1,9.1,117.4,76.0,13.8,16.7
2021-01-31,13.8,,9.0,,76.2,14.0,16.9
2021-02-01,14.0,,9.2,,76.2,13.8,16.7
2021-02-02,,67.5,8.8,116.9,,13.6,16.4
2021-02-03,14.1,67.4,8.9,117.1,76.2,13.7,16.7
2021-02-04,14.1,67.3,9.1,,76.1,,
2021-02-05,,,9.3,,,13.6,16.8
2021-02-06,13.9,67.9,9.2,116.7,76.3,13.6,16.5
2021-02-07,13.9,67.5,8.8,,75.9,13.9,16.5
2021-02-08,14.0,68.2,8.7,,,13.8,16.4
2021-02-09,14.2,67.7,8.7,,76.2,13.7,16.3
2021-02-10,14.4,,8.6,,76.0,13.8,16.1
2021-02-11,,67.5,8.5,116.0,,13.8,
2021-02-12,14.2,,,,75.9,13.8,16.2
2021-02-13,14.0,,,116.3,,13.8,
2021-02-14,14.3,68.3,8.9,116.0,,13.7,
2021-02-15,14.3,,8.7,115.4,,13.7,16.3
2021-02-16,14.0,68.4,9.3,115.4,,13.7,16.4
2021-02-17,14.3,68.0,,114.7,75.9,13.8,
2021-02-18,14.3,67.8,,114.7,75.9,13.8,15.6
2021-02-19,14.1,68.3,,115.2,,,16.1
2021-02-20,14.0,,8.8,115.2,76.8,13.7,15.7
2021-02-21,14.3,68.1,,114.6,76.2,13.7,15.5
2021-02-22,14.4,,8.2,114.5,,13.6,15.6
2021-02-23,14.3,67.9,8.1,114.6,76.1,13.6,16.0
2021-02-24,14.0,,9.0,,,13.7,17.5
2021-02-25,,67.0,9.2,,,,
2021-02-26,14.1,66.4,,,,14.6,17.7
2021-02-27,13.8,66.9,8.8,118.4,,14.2,17.0
2021-02-28,13.8,67.0,9.0,118.5,77.2,,17.5
2021-03-01,,,,118.1,76.8,,17.5
2021-03-02,13.8,,,118.4,,14.7,17.4
2021-03-03,13.9,67.0,9.0,,76.8,,17.0
2021-03-04,13.8,67.0,8.8,118.4,77.4,14.2,17.0
2021-03-05,14.0,67.0,8.6,118.6,77.2,14.4,16.9
2021-03-06,,67.0,9.0,119.0,77.6,14.9,17.6
2021-03-07,,67.2,9.0,119.2,,14.6,17.7
2021-03-08,,67.1,9.1,119.1,77.6,14.6,17.3
2021-03-09,,67.1,,119.4,77.8,14.9,17.6
2021-03-10,,67.0,8.9,119.1,77.6,,17.2
2021-03-11,13.5,67.0,,119.3,,14.9,17.3
2021-03-12,13.9,,8.7,,77.4,,
2021-03-13,,67.0,,118.5,,14.2,16.4
2021-03-14,13.8,,8.2,118.8,,14.5,16.9
2021-03-15,13.8,,,119.0,78.0,,
2021-03-16,13.7,,,119.0,77.7,14.6,16.8
2021-03-17,13.7,67.3,8.5,119.4,78.0,14.8,
2021-03-18,,66.5,8.3,119.0,78.0,14.3,17.2
2021-03-19,13.8,,,119.1,,,17.8
2021-03-20,13.5,66.2,8.7,,,15.4,
2021-03-21,13.2,66.8,8.9,,78.6,16.0,18.3
2021-03-22,,66.8,,120.2,78.1,,17.4
2021-03-23,13.2,67.1,8.5,,78.5,15.3,17.6
2021-03-24,13.5,67.0,8.3,120.7,78.8,15.3,17.7
2021-03-25,13.4,66.6,,120.7,78.5,,17.6
2021-03-26,,66.6,8.1,121.0,78.8,,18.0
2021-03-27,13.3,,8.4,121.2,79.0,15.5,
2021-03-28,,66.9,,,78.7,15.5,18.0
2021-03-29,,65.8,7.1,120.3,,15.3,18.0
2021-03-30,12.9,65.8,,127.1,,16.2,
2021-03-31,,65.9,,,,,19.1
2021-04-01,13.1,65.8,8.1,,,16.0,
2021-04-02,13.0,66.1,8.3,124.6,,15.7,19.2
2021-04-03,13.0,,8.5,,,15.5,19.1
2021-04-04,,66.1,8.6,,,15.7,19.2
2021-04-05,12.4,66.5,8.8,126.3,81.1,16.0,19.9
2021-04-06,12.4,66.8,8.6,126.1,81.0,15.9,
2021-04-07,12.4,66.7,8.6,125.9,81.2,,
2021-04-08,,,8.0,127.3,80.9,15.7,19.1
2021-04-09,12.6,66.4,,127.8,81.2,15.9,
2021-04-10,12.5,66.7,,128.2,81.8,16.3,19.6
2021-04-11,12.3,66.7,8.1,128.0,81.8,16.3,19.8
2021-04-12,12.9,66.7,,127.1,82.0,16.2,19.2
2021-04-13,12.5,66.8,7.9,127.9,,,
2021-04-14,12.5,66.8,7.9,127.9,81.8,16.5,19.2
2021-04-15,12.9,66.8,,127.4,81.8,15.9,19.3
2021-04-16,13.1,,,127.2,82.1,15.8,
2021-04-17,,67.2,7.7,127.0,,16.2,19.0
2021-04-18,,67.1,,,82.0,16.2,19.2
2021-04-19,13.0,,7.6,126.9,81.8,,
2021-04-20,,66.6,7.9,,82.2,16.7,19.4
2021-04-21,12.6,,7.5,127.0,82.5,,19.2
2021-04-22,12.8,,7.6,,82.2,,19.2
2021-04-23,,67.4,7.5,126.9,82.7,15.9,19.0
2021-04-24,12.8,67.0,7.7,,82.7,16.3,19.6
2021-04-25,12.4,,7.4,128.6,82.3,16.3,19.8
2021-04-26,12.5,67.4,,,83.2,15.9,19.1
2021-04-27,,67.8,,,82.8,15.8,18.8
2021-04-28,12.3,67.7,,129.2,82.8,15.8,
2021-04-29,,67.9,8.3,129.1,,16.1,
2021-04-30,12.3,68.2,,128.6,,,
2021-05-01,12.6,67.7,7.9,127.7,82.6,15.8,18.2
2021-05-02,13.1,67.5,,126.5,,15.6,
2021-05-03,13.3,67.2,7.9,126.4,82.1,15.5,18.0
2021-05-04,12.7,67.7,,,82.5,15.6,
2021-05-05,12.7,67.3,7.5,128.7,82.4,15.2,
2021-05-06,12.8,67.8,7.9,,82.9,15.8,18.6
2021-05-07,12.3,67.6,8.1,128.3,82.8,,19.0
2021-05-08,12.3,67.4,8.1,128.0,83.2,15.8,19.1
2021-05-09,12.3,67.7,7.9,127.1,83.1,15.9,
2021-05-10,,67.1,7.7,,82.7,15.7,18.2
2021-05-11,12.9,67.0,7.9,126.6,,15.3,18.0
2021-05-12,,,,126.6,82.3,15.7,
2021-05-13,12.6,67.1,7.7,127.1,82.6,16.3,18.6
2021-05-14,12.7,67.2,7.4,,82.1,,
2021-05-15,12.4,,7.9,,,16.5,18.6
2021-05-16,12.0,68.3,8.2,,84.1,15.9,
2021-05-17,,68.8,7.8,131.6,,16.3,19.1
2021-05-18,12.0,68.7,7.6,131.8,,,19.3
2021-05-19,,69.0,,,84.4,16.0,
2021-05-20,,68.9,7.7,,84.0,15.3,19.5
2021-05-21,12.6,68.8,7.7,130.2,84.0,15.3,19.4
2021-05-22,12.2,69.0,7.9,130.2,84.3,,19.3
2021-05-23,,69.1,,129.6,,,19.4
2021-05-24,12.3,,,,,16.3,19.6
2021-05-25,12.3,68.3,7.3,128.8,84.0,,
2021-05-26,12.0,,8.3,129.2,84.6,16.0,19.7
2021-05-27,,69.5,8.3,130.0,,15.9,19.6
2021-05-28,12.2,,8.3,,84.6,15.7,
2021-05-29,,69.5,8.5,,84.4,,19.3
2021-05-30,12.4,69.6,8.2,,,15.5,
2021-05-31,12.7,69.7,7.9,127.5,84.0,,18.8
2021-06-01,12.6,,7.8,127.3,84.1,,19.2
2021-06-02,12.8,,8.5,127.1,,15.9,
2021-06-03,12.6,,8.5,127.2,84.4,16.2,19.3
2021-06-04,,69.9,8.4,,,,19.3
2021-06-05,,70.3,8.3,126.9,84.7,15.8,18.7
2021-06-06,12.8,70.0,8.1,125.6,83.7,15.3,
2021-06-07,13.1,,,125.3,83.6,15.5,18.5
2021-06-08,,,,,83.4,15.6,18.3
2021-06-09,,70.4,7.5,124.4,83.3,,19.1
2021-06-10,,70.2,7.6,124.5,,16.1,
2021-06-11,12.7,,8.0,124.5,,15.9,18.7
2021-06-12,12.7,69.5,,124.0,83.2,16.0,
2021-06-13,12.9,,7.4,,83.3,16.0,19.1
2021-06-14,12.6,,7.5,123.9,,15.8,18.7
2021-06-15,12.8,70.4,8.0,124.0,83.8,,17.9
2021-06-16,13.1,70.7,7.7,,,,17.3
2021-06-17,,70.9,7.1,,82.3,,17.0
2021-06-18,13.8,,7.4,123.1,82.0,15.1,17.5
2021-06-19,,69.9,,,83.2,15.3,18.3
2021-06-20,,,,,83.6,,
2021-06-21,,69.5,7.9,,,14.8,18.7
2021-06-22,12.5,,,131.6,84.0,15.9,19.2
2021-06-23,13.0,69.8,8.0,131.7,83.7,15.1,18.3
2021-06-24,13.2,70.5,8.0,131.6,,14.4,18.3
2021-06-25,13.3,,7.3,,83.4,15.1,18.5
2021-06-26,,70.4,,,83.4,,18.6
2021-06-27,13.7,,6.9,130.4,83.1,15.3,18.6
2021-06-28,13.7,70.5,7.5,,,,
2021-06-29,14.0,,7.4,130.1,82.8,14.6,
2021-06-30,14.6,,,129.2,82.4,14.6,
2021-07-01,14.9,71.5,,,82.8,14.1,
2021-07-02,,71.1,7.9,,,14.3,
2021-07-03,14.2,71.4,8.0,128.8,82.7,14.9,
2021-07-04,13.9,71.5,,,83.1,,18.0
2021-07-05,,,,129.5,83.4,15.6,18.3
2021-07-06,,71.4,,,83.6,15.8,
2021-07-07,12.6,71.5,8.1,134.4,84.5,16.0,19.6
2021-07-08,12.3,73.0,7.9,138.1,,16.1,20.3
2021-07-09,12.3,73.2,8.2,138.9,85.1,16.4,20.6
2021-07-10,12.6,73.0,7.8,138.3,84.8,16.4,20.3
2021-07-11,12.8,72.7,7.5,138.0,84.8,,
2021-07-12,12.0,73.2,7.9,138.5,,,20.7
2021-07-13,12.5,73.2,,138.3,85.0,,20.1
2021-07-14,13.2,73.5,7.7,137.9,,14.8,18.8
2021-07-15,13.8,,7.8,137.1,84.0,,
2021-07-16,,73.4,,136.4,84.3,,19.3
2021-07-17,13.8,,7.8,135.7,,15.4,
2021-07-18,13.7,74.3,8.0,,83.8,,18.5
2021-07-19,14.4,74.9,7.8,134.2,83.4,14.9,
2021-07-20,,75.2,,134.7,,15.2,19.4
2021-07-21,,75.2,7.6,,83.6,15.9,19.1
2021-07-22,13.4,75.0,,,83.3,15.7,19.5
2021-07-23,13.7,75.5,8.0,,,,18.8
2021-07-24,13.8,75.3,,,83.6,15.7,19.1
2021-07-25,,75.5,7.8,133.2,,16.0,
2021-07-26,14.2,76.0,8.1,132.7,83.3,15.6,
2021-07-27,,75.9,,131.9,82.8,15.1,
2021-07-28,,76.0,,,82.2,14.6,17.3
2021-07-29,15.7,76.1,7.7,,81.2,14.5,17.1
2021-07-30,,76.4,8.0,130.7,81.2,14.7,17.1
2021-07-31,16.5,76.3,8.1,130.8,80.4,14.1,
2021-08-01,16.7,76.2,8.1,130.0,80.0,15.1,16.8
2021-08-02,17.4,75.7,,130.2,79.9,,16.4
2021-08-03,17.6,75.9,,,,14.4,
2021-08-04,17.4,76.7,7.0,132.0,,14.9,17.2
2021-08-05,17.7,76.4,,132.3,,14.9,
2021-08-06,18.2,,6.9,,,,17.5
2021-08-07,18.0,76.5,6.6,132.5,79.6,15.3,17.7
2021-08-08,17.7,76.6,7.1,,,,18.1
2021-08-09,17.5,76.2,6.7,,,16.7,18.3
2021-08-10,15.7,76.6,7.1,,,16.2,
2021-08-11,15.2,76.3,,143.2,,16.0,
2021-08-12,,76.2,,,83.2,15.5,
2021-08-13,,76.1,7.9,146.8,83.6,15.6,
2021-08-14,14.9,76.6,8.1,148.1,,15.4,
2021-08-15,15.3,76.7,7.8,147.9,,15.1,19.8
2021-08-16,15.5,,7.4,148.0,83.2,,
2021-08-17,15.5,76.3,,,83.2,15.4,19.4
2021-08-18,15.5,76.3,7.7,147.2,,15.2,19.4
2021-08-19,15.6,,7.1,,82.2,15.0,
2021-08-20,,,6.8,,82.1,16.0,
2021-08-21,,,,146.5,82.9,16.1,20.0
2021-08-22,15.2,76.3,7.3,145.6,82.5,16.4,20.4
2021-08-23,15.1,76.1,7.5,,,16.1,19.5
2021-08-24,,,,,83.1,,20.0
2021-08-25,14.6,76.3,7.4,146.5,,16.4,19.6
2021-08-26,,76.3,,149.0,83.7,,20.6
2021-08-27,,76.3,7.6,152.3,84.2,16.3,20.9
2021-08-28,15.6,75.2,5.4,152.1,,15.2,
2021-08-29,15.6,,5.4,153.5,,15.3,19.9
2021-08-30,15.8,75.4,5.3,152.8,84.1,,19.8
2021-08-31,16.1,75.4,5.1,151.6,,14.6,18.8
2021-09-01,,75.7,5.4,151.6,83.4,15.1,19.1
2021-09-02,15.9,,,,83.3,15.6,
2021-09-03,16.2,74.9,4.5,150.2,83.5,15.9,19.7
2021-09-04,16.0,,4.8,,83.1,,19.5
2021-09-05,,75.2,4.5,149.5,,15.6,19.9
2021-09-06,16.3,75.1,4.6,151.3,,16.0,20.2
2021-09-07,15.5,,4.5,,84.3,16.8,20.8
2021-09-08,15.4,76.0,,154.0,84.3,16.2,20.2
2021-09-09,,76.0,4.6,153.8,84.2,,
2021-09-10,16.2,76.0,4.8,153.8,83.5,15.6,19.1
2021-09-11,16.6,,4.2,,,,18.8
2021-09-12,,75.5,4.3,153.1,82.5,,19.2
2021-09-13,,75.8,4.3,153.0,82.4,15.5,19.2
2021-09-14,16.5,76.0,3.9,153.0,,,20.3
2021-09-15,16.6,75.3,,152.7,82.5,16.2,20.7
2021-09-16,,,,151.6,,14.8,18.8
2021-09-17,17.6,74.3,4.0,151.1,81.7,15.1,
2021-09-18,16.8,75.3,4.1,,83.1,,20.1
2021-09-19,16.2,75.9,4.5,,,17.0,20.1
2021-09-20,,,,,84.5,16.6,20.1
2021-09-21,16.2,76.0,4.2,145.6,83.8,16.4,
2021-09-22,16.4,76.0,,,83.5,16.2,
2021-09-23,,76.3,4.0,143.9,,,19.7
2021-09-24,16.7,75.6,4.2,143.6,,16.0,
2021-09-25,,75.8,4.2,143.1,,15.5,
2021-09-26,,75.4,3.9,,82.3,,19.0
2021-09-27,17.7,,3.6,141.3,81.9,,18.7
2021-09-28,,,,141.6,82.6,16.0,
2021-09-29,,75.8,,141.2,,,19.1
2021-09-30,,75.3,,140.1,81.9,14.9,
2021-10-01,,75.1,,,,15.1,18.7
2021-10-02,17.7,75.6,,,,15.5,18.5
2021-10-03,18.0,76.0,,139.6,83.0,16.0,19.8
2021-10-04,,76.2,,139.7,83.7,15.6,20.0
2021-10-05,18.4,74.6,,,83.2,,19.7
2021-10-06,18.8,,,,82.3,14.8,
2021-10-07,18.8,75.7,,136.7,,14.8,19.3
2021-10-08,18.4,76.2,,136.6,83.3,15.6,19.2
2021-10-09,18.9,76.3,,,83.0,15.2,18.7
2021-10-10,,75.8,,,,,18.4
2021-10-11,19.1,,4.2,,82.6,15.4,18.5
2021-10-12,,,,,82.8,15.8,
2021-10-13,19.2,,4.8,,82.7,15.2,18.8
2021-10-14,18.9,76.4,5.1,135.8,83.3,,
2021-10-15,,76.1,,135.8,83.3,17.4,18.7
2021-10-16,,,4.7,,83.6,,
2021-10-17,18.2,75.6,,,83.2,17.4,19.4
2021-10-18,17.7,76.4,4.6,137.3,83.7,17.4,18.7
2021-10-19,17.5,76.6,4.5,137.3,83.7,,18.5
2021-10-20,17.3,76.0,4.3,137.4,83.5,17.9,19.3
2021-10-21,17.4,76.5,,137.4,83.4,17.5,18.7
2021-10-22,17.5,76.3,4.7,,83.6,17.4,18.7
2021-10-23,,76.8,4.6,136.8,,17.2,18.1
2021-10-24,18.3,,4.1,136.9,83.3,16.9,
2021-10-25,18.4,76.6,4.3,137.2,83.3,,18.3
2021-10-26,18.0,76.5,4.4,137.5,83.4,,18.4
2021-10-27,,,4.3,137.5,,17.8,18.3
2021-10-28,18.3,76.3,,137.0,82.9,17.0,17.7
2021-10-29,17.9,,5.2,137.4,,16.9,18.2
2021-10-30,18.0,76.5,4.7,,82.9,16.4,17.9
2021-10-31,18.0,76.9,4.9,137.3,83.6,,18.1
2021-11-01,18.0,76.9,5.3,,,16.8,18.4
2021-11-02,18.3,,4.8,,83.7,16.8,18.3
2021-11-03,18.2,76.8,,136.5,83.5,16.6,
2021-11-04,18.0,76.8,5.1,,83.7,,17.9
2021-11-05,18.1,76.8,,136.0,83.6,,
2021-11-06,18.2,77.4,5.4,,83.8,16.0,17.3
2021-11-07,,77.1,5.3,136.8,83.9,16.3,
2021-11-08,17.8,77.2,5.5,138.1,84.0,16.2,17.5
2021-11-09,17.6,84.3,5.3,137.7,84.1,16.1,
2021-11-10,17.3,84.6,5.5,138.3,84.1,16.5,17.9
2021-11-11,17.2,84.7,5.5,138.7,84.9,16.8,18.2
2021-11-12,,,5.4,139.3,85.0,17.3,
2021-11-13,,84.9,,138.5,85.4,16.5,17.8
2021-11-14,17.4,,5.5,138.2,84.8,,
2021-11-15,,85.2,6.0,138.3,84.6,,17.4
2021-11-16,,84.9,,138.8,84.5,16.6,18.0
2021-11-17,17.1,85.6,6.6,,85.3,16.2,17.6
2021-11-18,18.4,90.9,14.0,,87.2,11.3,14.1
2021-11-19,19.0,92.0,,139.7,87.5,10.2,13.0
2021-11-20,18.9,92.1,15.4,140.4,,10.4,13.5
2021-11-21,,92.4,15.7,,88.4,10.7,14.0
2021-11-22,18.9,,15.7,141.5,88.2,10.5,
2021-11-23,19.0,92.8,16.1,142.6,88.6,10.4,
2021-11-24,19.3,,16.4,142.9,88.6,,13.7
2021-11-25,19.5,92.7,16.3,143.4,,10.3,
2021-11-26,19.3,92.7,,,88.9,10.2,13.9
2021-11-27,19.5,92.7,16.1,143.6,88.6,10.1,13.6
2021-11-28,19.7,,16.3,,89.1,10.3,14.2
2021-11-29,19.7,92.9,16.3,144.1,89.1,10.3,14.2
2021-11-30,19.2,92.9,16.8,,,,14.3
2021-12-01,19.6,92.7,,144.3,89.0,10.2,
2021-12-02,19.8,,17.1,,89.5,10.0,
2021-12-03,19.5,93.1,16.9,,89.8,,
2021-12-04,19.8,,17.4,,,10.2,
2021-12-05,19.8,,17.4,144.4,,10.0,13.7
2021-12-06,,93.3,17.4,144.3,90.4,9.8,13.5
2021-12-07,19.9,93.4,,,90.5,,13.6
2021-12-08,20.0,,17.4,145.1,90.9,10.1,14.1
2021-12-09,19.7,93.7,,146.0,91.5,10.3,14.6
2021-12-10,19.9,93.4,18.0,145.1,,,14.1
2021-12-11,19.3,93.0,17.7,,,10.4,14.6
2021-12-12,19.4,,17.6,145.9,91.6,10.6,14.3
2021-12-13,19.5,93.6,,145.9,91.6,10.7,
2021-12-14,19.5,93.9,17.9,146.1,,,
2021-12-15,19.3,,,145.9,,10.8,14.4
2021-12-16,,93.7,,146.2,92.5,,14.4
2021-12-17,19.8,93.5,18.1,,92.3,10.6,14.1
2021-12-18,19.8,93.8,,,92.5,,14.4
2021-12-19,19.2,93.9,18.0,146.2,,10.9,14.7
2021-12-20,19.1,94.1,18.1,146.4,93.0,,14.6
2021-12-21,,94.0,,145.6,92.9,10.6,14.3
2021-12-22,19.4,93.8,18.1,145.3,,10.4,13.8
2021-12-23,19.4,,18.2,,,10.3,14.0
2021-12-24,19.0,,18.1,,93.0,10.9,14.7
2021-12-25,,,18.1,145.8,,,
